411, 1.9863205906
412, 1.9888658479
413, 1.9916140985
414, 1.9889312790
415, 1.9896422781
416, 1.9924094825
417, 1.9918750258
418, 1.9872605192
419, 1.9889303515
420, 1.9842226345
421, 1.9869240017
422, 1.9839741851
423, 1.9822376912
424, 1.9821761864
425, 1.9816368664
426, 1.9833461907
427, 1.9789081861
428, 1.9791771492
429, 1.9818793504
430, 1.9844237707
431, 1.9871081769
432, 1.9897489178
433, 1.9922331532
434, 1.9926363644
435, 1.9888218556
436, 1.9882665971
437, 1.9875108014
438, 1.9899936515
439, 1.9921970093
440, 1.9934756523
441, 1.9960685303
442, 1.9966647542
443, 1.9946548448
444, 1.9912942733
445, 1.9903181606
446, 1.9889455039
447, 1.9914571364
448, 1.9933141619
449, 1.9920695003
450, 1.9904032756
451, 1.9922388758
452, 1.9936169340
453, 1.9933853970
454, 1.9934741932
455, 1.9959727161
456, 1.9981046915
457, 2.0005035181
458, 2.0029512920
459, 2.0049030125
460, 2.0014208770
461, 1.9992079287
462, 1.9975707494
463, 2.0000374116
464, 2.0024658304
465, 2.0005049897
466, 2.0028862000
467, 2.0045248385
468, 2.0015844909
469, 1.9977495645
470, 1.9984621842
471, 1.9987572419
472, 2.0011313336
473, 1.9971269985
474, 1.9954237126
475, 1.9975795187
476, 1.9964564805
477, 1.9971864417
478, 1.9956759981
479, 1.9980652669
480, 2.0002374553
481, 1.9961536689
482, 1.9947129113
483, 1.9927106650
484, 1.9924362434
485, 1.9900987488
486, 1.9922696230
487, 1.9943420241
488, 1.9960507113
489, 1.9928367268
490, 1.9928777722
491, 1.9941739138
492, 1.9912773763
493, 1.9929237216
494, 1.9925557921
495, 1.9946313971
496, 1.9949163979
497, 1.9955013918
498, 1.9928304603
499, 1.9939543556
500, 1.9948067546
501, 1.9962651252
502, 1.9935365373
503, 1.9929555484
504, 1.9945114416
505, 1.9917223568
506, 1.9937311495
507, 1.9932970300
508, 1.9946754636
509, 1.9968802066
510, 1.9981526809
511, 1.9986300556
512, 2.0008049735
513, 2.0002306769
514, 1.9990608219
515, 2.0005423627
516, 2.0012434007
517, 2.0033116931
518, 2.0037795787
519, 2.0015293425
520, 2.0037036096
521, 2.0058688680
522, 2.0077580199
523, 2.0097245231
524, 2.0090104638
525, 2.0087885651
526, 2.0080344657
527, 2.0054088628
528, 2.0075250621
529, 2.0056289266
530, 2.0072529794
531, 2.0077208445
532, 2.0078619548
533, 2.0098457735
534, 2.0118506769
535, 2.0137963895
536, 2.0154180750
537, 2.0122192798
538, 2.0123844293
539, 2.0094184594
540, 2.0115123556
541, 2.0135241317
542, 2.0144445073
543, 2.0116993555
544, 2.0122767038
545, 2.0142531332
546, 2.0160090391
547, 2.0124236901
548, 2.0089267061
549, 2.0077323163
550, 2.0055054081
551, 2.0075339627
552, 2.0088240002
553, 2.0108628665
554, 2.0092724325
555, 2.0083607069
556, 2.0094482011
557, 2.0102821377
558, 2.0103022506
559, 2.0092962602
560, 2.0109996220
561, 2.0128009777
562, 2.0109881516
563, 2.0101275354
564, 2.0068774516
565, 2.0088428711
566, 2.0106444804
567, 2.0122990549
568, 2.0141548649
569, 2.0135905178
570, 2.0154365213
571, 2.0129385688
572, 2.0144652323
573, 2.0151191378
574, 2.0117240239
575, 2.0100022384
576, 2.0092427825
577, 2.0108747340
578, 2.0092527790
579, 2.0086409325
580, 2.0105698317
581, 2.0076320200
